confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm_0,chains_ptm_1,pair_chains_iptm_0_0,pair_chains_iptm_0_1,pair_chains_iptm_1_0,pair_chains_iptm_1_1,ligand_id,gene_id,yaml
0.901,0.939,0.882,0.882,0.000,0.906,0.805,0.556,1.311,0.948,0.819,0.948,0.392,0.882,0.819,468,ESR1,ESR1_468
0.892,0.938,0.853,0.853,0.000,0.902,0.770,0.535,1.291,0.947,0.822,0.947,0.328,0.853,0.822,472,ESR1,ESR1_472
0.830,0.914,0.666,0.666,0.000,0.871,0.620,0.780,2.753,0.951,0.730,0.951,0.182,0.666,0.730,485,ESR1,ESR1_485
0.909,0.942,0.928,0.928,0.000,0.904,0.813,0.491,1.025,0.945,0.769,0.945,0.425,0.928,0.769,486,ESR1,ESR1_486
0.922,0.947,0.919,0.919,0.000,0.922,0.860,0.445,0.881,0.950,0.870,0.950,0.503,0.919,0.870,491,ESR1,ESR1_491
0.839,0.916,0.713,0.713,0.000,0.871,0.655,0.721,2.268,0.946,0.712,0.946,0.222,0.713,0.712,494,ESR1,ESR1_494
0.926,0.943,0.960,0.960,0.000,0.917,0.886,0.433,0.628,0.941,0.897,0.941,0.452,0.960,0.897,496,ESR1,ESR1_496
0.879,0.922,0.820,0.820,0.000,0.894,0.734,0.609,1.602,0.934,0.842,0.934,0.383,0.820,0.842,50,ESR1,ESR1_50
0.920,0.951,0.928,0.928,0.000,0.918,0.863,0.426,0.810,0.953,0.864,0.953,0.423,0.928,0.864,57,ESR1,ESR1_57
0.913,0.945,0.899,0.899,0.000,0.917,0.845,0.450,0.933,0.951,0.911,0.951,0.476,0.899,0.911,61,ESR1,ESR1_61
0.904,0.938,0.900,0.900,0.000,0.905,0.804,0.502,1.055,0.943,0.770,0.943,0.429,0.900,0.770,63,ESR1,ESR1_63
0.917,0.944,0.908,0.908,0.000,0.919,0.854,0.459,0.906,0.947,0.853,0.947,0.448,0.908,0.853,70,ESR1,ESR1_70
0.921,0.937,0.929,0.929,0.000,0.918,0.875,0.471,0.842,0.938,0.914,0.938,0.474,0.929,0.914,72,ESR1,ESR1_72
0.900,0.934,0.865,0.865,0.000,0.909,0.790,0.515,1.234,0.940,0.877,0.940,0.269,0.865,0.877,86,ESR1,ESR1_86
0.883,0.933,0.836,0.836,0.000,0.894,0.759,0.604,1.422,0.950,0.741,0.950,0.407,0.836,0.741,97,ESR1,ESR1_97
0.888,0.945,0.766,0.766,0.000,0.919,0.744,0.544,3.352,0.953,0.907,0.953,0.341,0.766,0.907,1,FTO,FTO_1
0.871,0.936,0.720,0.720,0.000,0.909,0.646,0.643,5.265,0.952,0.811,0.952,0.293,0.720,0.811,102,FTO,FTO_102
0.911,0.929,0.882,0.882,0.000,0.919,0.801,0.478,1.534,0.932,0.922,0.932,0.322,0.882,0.922,133,FTO,FTO_133
0.848,0.935,0.600,0.600,0.000,0.909,0.644,0.748,5.879,0.950,0.875,0.950,0.170,0.600,0.875,158,FTO,FTO_158
0.849,0.933,0.624,0.624,0.000,0.905,0.620,0.711,4.981,0.950,0.823,0.950,0.183,0.624,0.823,172,FTO,FTO_172
0.760,0.915,0.227,0.227,0.000,0.893,0.359,0.957,11.234,0.948,0.792,0.948,0.102,0.227,0.792,178,FTO,FTO_178
0.811,0.931,0.451,0.451,0.000,0.902,0.540,0.848,8.889,0.955,0.859,0.955,0.136,0.451,0.859,186,FTO,FTO_186
0.832,0.936,0.546,0.546,0.000,0.904,0.545,0.754,6.404,0.956,0.857,0.956,0.152,0.546,0.857,188,FTO,FTO_188
0.897,0.934,0.840,0.840,0.000,0.912,0.765,0.526,2.114,0.940,0.837,0.940,0.554,0.840,0.837,19,FTO,FTO_19
0.796,0.931,0.317,0.317,0.000,0.916,0.595,0.782,11.017,0.945,0.958,0.945,0.107,0.317,0.958,199,FTO,FTO_199
0.789,0.923,0.349,0.349,0.000,0.899,0.509,1.082,10.048,0.953,0.850,0.953,0.118,0.349,0.850,200,FTO,FTO_200
0.789,0.922,0.351,0.351,0.000,0.899,0.525,1.251,13.052,0.949,0.876,0.949,0.127,0.351,0.876,205,FTO,FTO_205
0.915,0.945,0.898,0.898,0.000,0.919,0.800,0.431,1.378,0.948,0.843,0.948,0.378,0.898,0.843,217,FTO,FTO_217
0.867,0.921,0.705,0.705,0.000,0.907,0.687,0.673,3.853,0.932,0.851,0.932,0.199,0.705,0.851,219,FTO,FTO_219
0.879,0.936,0.756,0.756,0.000,0.910,0.688,0.569,3.039,0.946,0.852,0.946,0.243,0.756,0.852,22,FTO,FTO_22
0.892,0.938,0.816,0.816,0.000,0.912,0.736,0.517,2.372,0.944,0.813,0.944,0.335,0.816,0.813,223,FTO,FTO_223
0.748,0.887,0.265,0.265,0.000,0.868,0.367,1.374,11.785,0.940,0.676,0.940,0.110,0.265,0.676,228,FTO,FTO_228
0.824,0.915,0.544,0.544,0.000,0.895,0.598,0.888,6.555,0.937,0.850,0.937,0.145,0.544,0.850,229,FTO,FTO_229
0.849,0.930,0.644,0.644,0.000,0.900,0.603,0.742,5.597,0.948,0.847,0.948,0.210,0.644,0.847,235,FTO,FTO_235
0.783,0.918,0.300,0.300,0.000,0.904,0.542,0.925,10.738,0.942,0.835,0.942,0.112,0.300,0.835,248,FTO,FTO_248
0.839,0.932,0.583,0.583,0.000,0.903,0.579,0.692,5.763,0.951,0.875,0.951,0.175,0.583,0.875,257,FTO,FTO_257
0.871,0.936,0.705,0.705,0.000,0.913,0.687,0.655,4.575,0.947,0.878,0.947,0.232,0.705,0.878,264,FTO,FTO_264
0.836,0.938,0.525,0.525,0.000,0.914,0.638,0.835,8.284,0.953,0.912,0.953,0.156,0.525,0.912,279,FTO,FTO_279
0.804,0.926,0.421,0.421,0.000,0.900,0.547,0.944,8.769,0.950,0.841,0.950,0.132,0.421,0.841,283,FTO,FTO_283
0.851,0.926,0.655,0.655,0.000,0.900,0.625,0.724,4.388,0.942,0.753,0.942,0.159,0.655,0.753,286,FTO,FTO_286
0.883,0.931,0.763,0.763,0.000,0.913,0.740,0.673,4.027,0.941,0.894,0.941,0.400,0.763,0.894,289,FTO,FTO_289
0.755,0.894,0.270,0.270,0.000,0.876,0.412,1.569,13.510,0.942,0.747,0.942,0.123,0.270,0.747,30,FTO,FTO_30
0.861,0.930,0.689,0.689,0.000,0.904,0.623,0.675,4.111,0.944,0.828,0.944,0.241,0.689,0.828,301,FTO,FTO_301
0.823,0.926,0.526,0.526,0.000,0.897,0.545,0.852,6.656,0.948,0.812,0.948,0.140,0.526,0.812,305,FTO,FTO_305
0.930,0.932,0.950,0.950,0.000,0.925,0.888,0.440,0.909,0.932,0.955,0.932,0.355,0.950,0.955,306,FTO,FTO_306
0.870,0.941,0.712,0.712,0.000,0.909,0.614,0.606,3.835,0.953,0.894,0.953,0.207,0.712,0.894,334,FTO,FTO_334
0.789,0.906,0.411,0.411,0.000,0.883,0.497,1.076,8.317,0.940,0.777,0.940,0.133,0.411,0.777,339,FTO,FTO_339
0.810,0.937,0.423,0.423,0.000,0.907,0.559,0.820,8.821,0.958,0.874,0.958,0.136,0.423,0.874,34,FTO,FTO_34
0.915,0.944,0.881,0.881,0.000,0.923,0.817,0.445,1.705,0.947,0.877,0.947,0.345,0.881,0.877,345,FTO,FTO_345
0.843,0.921,0.612,0.612,0.000,0.900,0.633,0.772,4.953,0.937,0.836,0.937,0.156,0.612,0.836,347,FTO,FTO_347
0.762,0.920,0.199,0.199,0.000,0.902,0.536,1.622,21.547,0.950,0.925,0.950,0.111,0.199,0.925,353,FTO,FTO_353
0.803,0.927,0.407,0.407,0.000,0.902,0.502,0.862,9.365,0.953,0.786,0.953,0.111,0.407,0.786,356,FTO,FTO_356
0.908,0.937,0.883,0.883,0.000,0.914,0.758,0.489,2.115,0.940,0.948,0.940,0.533,0.883,0.948,368,FTO,FTO_368
0.878,0.949,0.728,0.728,0.000,0.915,0.678,0.516,3.757,0.958,0.933,0.958,0.222,0.728,0.933,370,FTO,FTO_370
0.866,0.923,0.675,0.675,0.000,0.913,0.730,0.745,5.540,0.935,0.921,0.935,0.308,0.675,0.921,371,FTO,FTO_371
0.822,0.922,0.534,0.534,0.000,0.895,0.519,0.808,6.282,0.946,0.773,0.946,0.138,0.534,0.773,38,FTO,FTO_38
0.833,0.923,0.543,0.543,0.000,0.905,0.596,0.785,6.331,0.940,0.862,0.940,0.149,0.543,0.862,388,FTO,FTO_388
0.929,0.930,0.963,0.963,0.000,0.920,0.884,0.451,0.692,0.929,0.831,0.929,0.440,0.963,0.831,400,FTO,FTO_400
0.815,0.937,0.427,0.427,0.000,0.911,0.580,0.907,10.957,0.955,0.925,0.955,0.119,0.427,0.925,41,FTO,FTO_41
0.813,0.918,0.476,0.476,0.000,0.897,0.553,0.906,7.590,0.940,0.815,0.940,0.135,0.476,0.815,432,FTO,FTO_432
0.935,0.942,0.965,0.965,0.000,0.927,0.900,0.391,0.611,0.941,0.918,0.941,0.593,0.965,0.918,442,FTO,FTO_442
0.772,0.910,0.324,0.324,0.000,0.883,0.388,1.073,10.033,0.948,0.704,0.948,0.126,0.324,0.704,456,FTO,FTO_456
0.851,0.926,0.671,0.671,0.000,0.896,0.570,0.766,4.515,0.944,0.825,0.944,0.255,0.671,0.825,470,FTO,FTO_470
0.868,0.929,0.695,0.695,0.000,0.911,0.653,0.598,4.311,0.939,0.949,0.939,0.214,0.695,0.949,473,FTO,FTO_473
0.893,0.945,0.801,0.801,0.000,0.916,0.749,0.497,2.639,0.952,0.815,0.952,0.258,0.801,0.815,482,FTO,FTO_482
0.902,0.943,0.839,0.839,0.000,0.918,0.753,0.524,2.862,0.949,0.886,0.949,0.326,0.839,0.886,488,FTO,FTO_488
0.800,0.935,0.382,0.382,0.000,0.905,0.542,0.907,9.234,0.960,0.874,0.960,0.116,0.382,0.874,495,FTO,FTO_495
0.883,0.928,0.775,0.775,0.000,0.910,0.704,0.552,2.620,0.935,0.887,0.935,0.211,0.775,0.887,5,FTO,FTO_5
0.904,0.939,0.821,0.821,0.000,0.924,0.844,0.534,2.987,0.944,0.896,0.944,0.391,0.821,0.896,504,FTO,FTO_504
0.788,0.919,0.350,0.350,0.000,0.898,0.533,1.117,11.782,0.948,0.821,0.948,0.125,0.350,0.821,508,FTO,FTO_508
0.759,0.906,0.247,0.247,0.000,0.887,0.454,1.970,21.336,0.949,0.858,0.949,0.134,0.247,0.858,513,FTO,FTO_513
0.937,0.944,0.968,0.968,0.000,0.929,0.904,0.381,0.679,0.944,0.926,0.944,0.435,0.968,0.926,52,FTO,FTO_52
0.830,0.931,0.557,0.557,0.000,0.898,0.543,0.821,7.485,0.954,0.775,0.954,0.155,0.557,0.775,53,FTO,FTO_53
0.929,0.947,0.948,0.948,0.000,0.924,0.857,0.401,0.855,0.948,0.878,0.948,0.494,0.948,0.878,548,FTO,FTO_548
0.937,0.953,0.972,0.972,0.000,0.929,0.913,0.360,0.602,0.952,0.846,0.952,0.424,0.972,0.846,549,FTO,FTO_549
0.855,0.919,0.681,0.681,0.000,0.899,0.633,0.662,3.161,0.932,0.814,0.932,0.166,0.681,0.814,555,FTO,FTO_555
0.861,0.936,0.666,0.666,0.000,0.910,0.674,0.681,4.694,0.949,0.879,0.949,0.190,0.666,0.879,557,FTO,FTO_557
0.907,0.936,0.880,0.880,0.000,0.914,0.811,0.492,1.560,0.940,0.861,0.940,0.412,0.880,0.861,570,FTO,FTO_570
0.902,0.949,0.853,0.853,0.000,0.915,0.710,0.445,1.832,0.954,0.917,0.954,0.291,0.853,0.917,589,FTO,FTO_589
0.873,0.949,0.671,0.671,0.000,0.923,0.742,0.635,6.187,0.958,0.936,0.958,0.208,0.671,0.936,6,FTO,FTO_6
0.814,0.930,0.473,0.473,0.000,0.899,0.454,0.789,7.948,0.956,0.884,0.956,0.134,0.473,0.884,61,FTO,FTO_61
0.783,0.908,0.378,0.378,0.000,0.884,0.448,1.038,9.081,0.944,0.778,0.944,0.116,0.378,0.778,611,FTO,FTO_611
0.928,0.952,0.945,0.945,0.000,0.924,0.849,0.390,1.121,0.953,0.904,0.953,0.452,0.945,0.904,612,FTO,FTO_612
0.743,0.903,0.197,0.197,0.000,0.879,0.336,1.123,12.236,0.947,0.770,0.947,0.100,0.197,0.770,615,FTO,FTO_615
0.910,0.931,0.889,0.889,0.000,0.916,0.810,0.476,1.466,0.933,0.911,0.933,0.381,0.889,0.911,621,FTO,FTO_621
0.868,0.936,0.697,0.697,0.000,0.911,0.680,0.622,3.878,0.948,0.820,0.948,0.200,0.697,0.820,625,FTO,FTO_625
0.850,0.925,0.648,0.648,0.000,0.901,0.658,0.799,5.400,0.941,0.806,0.941,0.228,0.648,0.806,637,FTO,FTO_637
0.851,0.924,0.666,0.666,0.000,0.897,0.602,0.756,4.692,0.943,0.794,0.943,0.195,0.666,0.794,64,FTO,FTO_64
0.933,0.932,0.957,0.957,0.000,0.927,0.910,0.431,0.830,0.932,0.966,0.932,0.381,0.957,0.966,653,FTO,FTO_653
0.786,0.929,0.334,0.334,0.000,0.899,0.448,0.884,9.371,0.957,0.782,0.957,0.109,0.334,0.782,657,FTO,FTO_657
0.849,0.932,0.624,0.624,0.000,0.906,0.628,0.742,5.774,0.949,0.811,0.949,0.178,0.624,0.811,670,FTO,FTO_670
0.792,0.913,0.379,0.379,0.000,0.895,0.518,1.001,9.330,0.941,0.846,0.941,0.120,0.379,0.846,68,FTO,FTO_68
0.824,0.932,0.495,0.495,0.000,0.906,0.592,0.801,7.051,0.951,0.888,0.951,0.135,0.495,0.888,693,FTO,FTO_693
0.792,0.919,0.376,0.376,0.000,0.896,0.510,0.912,8.809,0.944,0.770,0.944,0.119,0.376,0.770,70,FTO,FTO_70
0.792,0.908,0.418,0.418,0.000,0.885,0.496,1.026,9.180,0.939,0.831,0.939,0.132,0.418,0.831,709,FTO,FTO_709
0.763,0.897,0.278,0.278,0.000,0.884,0.404,1.083,10.952,0.933,0.794,0.933,0.107,0.278,0.794,711,FTO,FTO_711
0.821,0.932,0.474,0.474,0.000,0.907,0.586,0.874,8.906,0.953,0.871,0.953,0.161,0.474,0.871,713,FTO,FTO_713
0.854,0.927,0.683,0.683,0.000,0.896,0.603,0.660,3.306,0.943,0.815,0.943,0.187,0.683,0.815,715,FTO,FTO_715
0.888,0.941,0.780,0.780,0.000,0.915,0.740,0.550,3.118,0.949,0.845,0.949,0.243,0.780,0.845,721,FTO,FTO_721
0.786,0.926,0.329,0.329,0.000,0.901,0.504,0.932,10.274,0.954,0.850,0.954,0.114,0.329,0.850,722,FTO,FTO_722
0.840,0.936,0.557,0.557,0.000,0.910,0.651,0.843,7.558,0.953,0.832,0.953,0.165,0.557,0.832,739,FTO,FTO_739
0.793,0.917,0.404,0.404,0.000,0.890,0.455,0.977,8.830,0.947,0.799,0.947,0.136,0.404,0.799,743,FTO,FTO_743
0.815,0.906,0.538,0.538,0.000,0.885,0.510,0.934,6.621,0.931,0.825,0.931,0.146,0.538,0.825,746,FTO,FTO_746
0.891,0.929,0.800,0.800,0.000,0.913,0.754,0.566,2.758,0.936,0.895,0.936,0.302,0.800,0.895,764,FTO,FTO_764
0.782,0.923,0.275,0.275,0.000,0.909,0.583,1.653,19.548,0.948,0.908,0.948,0.124,0.275,0.908,768,FTO,FTO_768
0.789,0.937,0.316,0.316,0.000,0.907,0.484,0.809,10.527,0.960,0.872,0.960,0.112,0.316,0.872,771,FTO,FTO_771
0.863,0.932,0.679,0.679,0.000,0.909,0.690,0.753,5.121,0.947,0.786,0.947,0.256,0.679,0.786,774,FTO,FTO_774
0.858,0.931,0.650,0.650,0.000,0.910,0.679,0.670,4.705,0.943,0.908,0.943,0.160,0.650,0.908,776,FTO,FTO_776
0.776,0.916,0.304,0.304,0.000,0.894,0.458,0.942,10.433,0.944,0.799,0.944,0.104,0.304,0.799,790,FTO,FTO_790
0.905,0.941,0.845,0.845,0.000,0.920,0.797,0.488,2.230,0.946,0.953,0.946,0.399,0.845,0.953,800,FTO,FTO_800
0.795,0.919,0.372,0.372,0.000,0.901,0.488,0.893,9.241,0.940,0.916,0.940,0.125,0.372,0.916,801,FTO,FTO_801
0.753,0.898,0.262,0.262,0.000,0.876,0.366,1.299,11.698,0.943,0.706,0.943,0.108,0.262,0.706,839,FTO,FTO_839
0.761,0.925,0.203,0.203,0.000,0.900,0.422,0.921,12.276,0.956,0.854,0.956,0.096,0.203,0.854,845,FTO,FTO_845
0.760,0.915,0.224,0.224,0.000,0.894,0.456,1.147,12.766,0.947,0.892,0.947,0.101,0.224,0.892,851,FTO,FTO_851
0.882,0.920,0.782,0.782,0.000,0.906,0.729,0.650,2.913,0.929,0.794,0.929,0.288,0.782,0.794,865,FTO,FTO_865
0.932,0.953,0.851,0.851,0.000,0.953,0.846,0.393,1.222,0.959,0.825,0.959,0.320,0.851,0.825,10,GRIK1,GRIK1_10
0.938,0.949,0.887,0.887,0.000,0.951,0.851,0.405,1.215,0.953,0.901,0.953,0.374,0.887,0.901,106,GRIK1,GRIK1_106
0.960,0.967,0.947,0.947,0.000,0.964,0.924,0.313,0.636,0.968,0.905,0.968,0.573,0.947,0.905,124,GRIK1,GRIK1_124
0.898,0.857,0.767,0.767,0.000,0.931,0.761,0.576,2.518,0.864,0.758,0.864,0.300,0.767,0.758,150,GRIK1,GRIK1_150
0.916,0.877,0.827,0.827,0.000,0.938,0.775,0.499,2.079,0.881,0.839,0.881,0.321,0.827,0.839,152,GRIK1,GRIK1_152
0.873,0.877,0.701,0.701,0.000,0.916,0.704,0.670,2.414,0.895,0.699,0.895,0.240,0.701,0.699,155,GRIK1,GRIK1_155
0.855,0.870,0.642,0.642,0.000,0.909,0.681,0.822,3.134,0.895,0.677,0.895,0.198,0.642,0.677,161,GRIK1,GRIK1_161
0.957,0.959,0.949,0.949,0.000,0.960,0.916,0.348,0.773,0.961,0.937,0.961,0.553,0.949,0.937,167,GRIK1,GRIK1_167
0.964,0.969,0.960,0.960,0.000,0.964,0.933,0.313,0.554,0.970,0.877,0.970,0.603,0.960,0.877,174,GRIK1,GRIK1_174
0.881,0.861,0.716,0.716,0.000,0.922,0.718,0.697,2.619,0.874,0.743,0.874,0.214,0.716,0.743,194,GRIK1,GRIK1_194
0.930,0.940,0.882,0.882,0.000,0.942,0.839,0.434,1.193,0.946,0.847,0.946,0.349,0.882,0.847,195,GRIK1,GRIK1_195
0.955,0.963,0.934,0.934,0.000,0.960,0.907,0.332,0.749,0.964,0.868,0.964,0.384,0.934,0.868,204,GRIK1,GRIK1_204
0.902,0.873,0.818,0.818,0.000,0.923,0.754,0.580,2.060,0.882,0.750,0.882,0.408,0.818,0.750,209,GRIK1,GRIK1_209
0.861,0.892,0.648,0.648,0.000,0.914,0.692,0.827,3.677,0.917,0.801,0.917,0.273,0.648,0.801,217,GRIK1,GRIK1_217
0.891,0.906,0.781,0.781,0.000,0.918,0.713,0.560,1.681,0.923,0.716,0.923,0.443,0.781,0.716,220,GRIK1,GRIK1_220
0.893,0.798,0.830,0.830,0.000,0.908,0.713,0.764,2.613,0.797,0.762,0.797,0.353,0.830,0.762,224,GRIK1,GRIK1_224
0.868,0.867,0.659,0.659,0.000,0.920,0.678,0.676,3.289,0.886,0.790,0.886,0.208,0.659,0.790,228,GRIK1,GRIK1_228
0.916,0.887,0.854,0.854,0.000,0.931,0.782,0.487,1.454,0.891,0.777,0.891,0.332,0.854,0.777,229,GRIK1,GRIK1_229
0.934,0.941,0.866,0.866,0.000,0.951,0.855,0.422,1.259,0.947,0.847,0.947,0.369,0.866,0.847,231,GRIK1,GRIK1_231
0.895,0.879,0.767,0.767,0.000,0.927,0.734,0.583,2.190,0.890,0.806,0.890,0.244,0.767,0.806,234,GRIK1,GRIK1_234
0.923,0.943,0.827,0.827,0.000,0.947,0.805,0.407,1.397,0.950,0.825,0.950,0.369,0.827,0.825,239,GRIK1,GRIK1_239
0.963,0.971,0.952,0.952,0.000,0.966,0.936,0.309,0.631,0.972,0.863,0.972,0.498,0.952,0.863,24,GRIK1,GRIK1_24
0.880,0.856,0.759,0.759,0.000,0.911,0.703,0.692,2.386,0.870,0.785,0.870,0.359,0.759,0.785,246,GRIK1,GRIK1_246
0.871,0.883,0.711,0.711,0.000,0.911,0.679,0.692,2.728,0.904,0.747,0.904,0.409,0.711,0.747,250,GRIK1,GRIK1_250
0.958,0.965,0.940,0.940,0.000,0.962,0.918,0.324,0.721,0.966,0.936,0.966,0.516,0.940,0.936,262,GRIK1,GRIK1_262
0.933,0.951,0.854,0.854,0.000,0.953,0.856,0.392,1.234,0.957,0.841,0.957,0.315,0.854,0.841,264,GRIK1,GRIK1_264
0.952,0.964,0.921,0.921,0.000,0.959,0.890,0.341,0.864,0.966,0.866,0.966,0.315,0.921,0.866,265,GRIK1,GRIK1_265
0.846,0.804,0.659,0.659,0.000,0.893,0.619,0.890,3.816,0.826,0.695,0.826,0.315,0.659,0.695,271,GRIK1,GRIK1_271
0.940,0.957,0.887,0.887,0.000,0.954,0.862,0.397,1.049,0.962,0.804,0.962,0.343,0.887,0.804,274,GRIK1,GRIK1_274
0.967,0.971,0.967,0.967,0.000,0.967,0.949,0.307,0.503,0.972,0.831,0.972,0.502,0.967,0.831,281,GRIK1,GRIK1_281
0.968,0.969,0.970,0.970,0.000,0.967,0.953,0.301,0.490,0.969,0.886,0.969,0.515,0.970,0.886,282,GRIK1,GRIK1_282
0.928,0.854,0.894,0.894,0.000,0.937,0.803,0.523,1.879,0.852,0.878,0.852,0.366,0.894,0.878,283,GRIK1,GRIK1_283
0.955,0.964,0.933,0.933,0.000,0.960,0.908,0.342,0.764,0.966,0.846,0.966,0.394,0.933,0.846,301,GRIK1,GRIK1_301
0.927,0.954,0.834,0.834,0.000,0.951,0.830,0.420,1.341,0.962,0.803,0.962,0.288,0.834,0.803,311,GRIK1,GRIK1_311
0.951,0.961,0.923,0.923,0.000,0.958,0.887,0.351,0.850,0.963,0.855,0.963,0.377,0.923,0.855,318,GRIK1,GRIK1_318
0.896,0.925,0.768,0.768,0.000,0.927,0.722,0.496,2.110,0.939,0.902,0.939,0.366,0.768,0.902,323,GRIK1,GRIK1_323
0.942,0.957,0.883,0.883,0.000,0.957,0.879,0.397,1.119,0.962,0.790,0.962,0.463,0.883,0.790,330,GRIK1,GRIK1_330
0.956,0.966,0.933,0.933,0.000,0.961,0.905,0.339,0.754,0.968,0.830,0.968,0.490,0.933,0.830,331,GRIK1,GRIK1_331
0.930,0.942,0.856,0.856,0.000,0.949,0.839,0.423,1.320,0.948,0.795,0.948,0.338,0.856,0.795,348,GRIK1,GRIK1_348
0.922,0.900,0.873,0.873,0.000,0.934,0.800,0.537,1.875,0.904,0.875,0.904,0.350,0.873,0.875,354,GRIK1,GRIK1_354
0.947,0.960,0.908,0.908,0.000,0.956,0.877,0.375,0.927,0.963,0.821,0.963,0.355,0.908,0.821,360,GRIK1,GRIK1_360
0.967,0.968,0.967,0.967,0.000,0.967,0.952,0.300,0.513,0.968,0.936,0.968,0.675,0.967,0.936,366,GRIK1,GRIK1_366
0.946,0.935,0.932,0.932,0.000,0.949,0.856,0.351,0.967,0.936,0.865,0.936,0.374,0.932,0.865,369,GRIK1,GRIK1_369
0.922,0.949,0.822,0.822,0.000,0.947,0.824,0.469,1.520,0.959,0.814,0.959,0.438,0.822,0.814,391,GRIK1,GRIK1_391
0.962,0.957,0.963,0.963,0.000,0.961,0.940,0.306,0.522,0.957,0.937,0.957,0.647,0.963,0.937,393,GRIK1,GRIK1_393
0.959,0.964,0.949,0.949,0.000,0.961,0.919,0.329,0.667,0.965,0.831,0.965,0.499,0.949,0.831,396,GRIK1,GRIK1_396
0.910,0.903,0.804,0.804,0.000,0.937,0.777,0.458,1.885,0.910,0.885,0.910,0.325,0.804,0.885,397,GRIK1,GRIK1_397
0.946,0.949,0.912,0.912,0.000,0.955,0.886,0.367,0.979,0.952,0.887,0.952,0.506,0.912,0.887,404,GRIK1,GRIK1_404
0.913,0.937,0.790,0.790,0.000,0.943,0.795,0.484,1.671,0.947,0.793,0.947,0.263,0.790,0.793,416,GRIK1,GRIK1_416
0.911,0.896,0.826,0.826,0.000,0.932,0.773,0.471,1.455,0.903,0.849,0.903,0.417,0.826,0.849,417,GRIK1,GRIK1_417
0.914,0.908,0.885,0.885,0.000,0.921,0.761,0.601,2.067,0.912,0.822,0.912,0.584,0.885,0.822,418,GRIK1,GRIK1_418
0.955,0.956,0.932,0.932,0.000,0.960,0.916,0.330,0.786,0.957,0.882,0.957,0.384,0.932,0.882,419,GRIK1,GRIK1_419
0.914,0.919,0.812,0.812,0.000,0.939,0.815,0.503,1.711,0.928,0.808,0.928,0.395,0.812,0.808,426,GRIK1,GRIK1_426
0.955,0.947,0.945,0.945,0.000,0.957,0.888,0.320,0.747,0.947,0.940,0.947,0.691,0.945,0.940,427,GRIK1,GRIK1_427
0.945,0.953,0.904,0.904,0.000,0.956,0.882,0.373,0.999,0.956,0.844,0.956,0.444,0.904,0.844,430,GRIK1,GRIK1_430
0.965,0.968,0.962,0.962,0.000,0.966,0.948,0.304,0.563,0.968,0.882,0.968,0.490,0.962,0.882,437,GRIK1,GRIK1_437
0.916,0.925,0.843,0.843,0.000,0.934,0.797,0.481,1.554,0.933,0.800,0.933,0.445,0.843,0.800,44,GRIK1,GRIK1_44
0.968,0.969,0.973,0.973,0.000,0.966,0.956,0.305,0.465,0.969,0.905,0.969,0.691,0.973,0.905,450,GRIK1,GRIK1_450
0.925,0.923,0.853,0.853,0.000,0.943,0.823,0.469,1.596,0.928,0.876,0.928,0.339,0.853,0.876,454,GRIK1,GRIK1_454
0.939,0.935,0.900,0.900,0.000,0.948,0.847,0.355,1.098,0.938,0.885,0.938,0.429,0.900,0.885,458,GRIK1,GRIK1_458
0.933,0.904,0.887,0.887,0.000,0.945,0.828,0.446,1.410,0.905,0.832,0.905,0.528,0.887,0.832,459,GRIK1,GRIK1_459
0.905,0.896,0.814,0.814,0.000,0.927,0.772,0.621,2.071,0.905,0.765,0.905,0.418,0.814,0.765,469,GRIK1,GRIK1_469
0.969,0.969,0.974,0.974,0.000,0.968,0.958,0.290,0.464,0.969,0.962,0.969,0.629,0.974,0.962,47,GRIK1,GRIK1_47
0.963,0.967,0.956,0.956,0.000,0.965,0.939,0.306,0.576,0.968,0.884,0.968,0.444,0.956,0.884,484,GRIK1,GRIK1_484
0.883,0.875,0.739,0.739,0.000,0.919,0.685,0.626,2.272,0.888,0.734,0.888,0.272,0.739,0.734,502,GRIK1,GRIK1_502
0.965,0.967,0.964,0.964,0.000,0.965,0.940,0.302,0.562,0.968,0.878,0.968,0.491,0.964,0.878,503,GRIK1,GRIK1_503
0.966,0.969,0.964,0.964,0.000,0.966,0.944,0.307,0.554,0.970,0.882,0.970,0.496,0.964,0.882,519,GRIK1,GRIK1_519
0.881,0.911,0.701,0.701,0.000,0.925,0.695,0.567,2.477,0.927,0.815,0.927,0.272,0.701,0.815,52,GRIK1,GRIK1_52
0.931,0.957,0.845,0.845,0.000,0.953,0.844,0.395,1.288,0.964,0.863,0.964,0.345,0.845,0.863,523,GRIK1,GRIK1_523
0.884,0.895,0.728,0.728,0.000,0.924,0.723,0.625,2.271,0.912,0.719,0.912,0.369,0.728,0.719,542,GRIK1,GRIK1_542
0.927,0.940,0.858,0.858,0.000,0.944,0.799,0.402,1.341,0.947,0.834,0.947,0.370,0.858,0.834,543,GRIK1,GRIK1_543
0.947,0.936,0.936,0.936,0.000,0.950,0.853,0.357,0.950,0.937,0.927,0.937,0.680,0.936,0.927,555,GRIK1,GRIK1_555
