confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm_0,chains_ptm_1,pair_chains_iptm_0_0,pair_chains_iptm_0_1,pair_chains_iptm_1_0,pair_chains_iptm_1_1,ligand_id,gene_id,yaml
0.858,0.924,0.749,0.749,0.000,0.886,0.685,0.678,2.027,0.945,0.733,0.945,0.282,0.749,0.733,832,ESR1,ESR1_832
0.811,0.899,0.588,0.588,0.000,0.866,0.588,0.863,3.323,0.935,0.782,0.935,0.147,0.588,0.782,846,ESR1,ESR1_846
0.824,0.913,0.617,0.617,0.000,0.876,0.615,0.795,2.883,0.950,0.805,0.950,0.179,0.617,0.805,849,ESR1,ESR1_849
0.851,0.923,0.726,0.726,0.000,0.882,0.656,0.698,2.500,0.948,0.806,0.948,0.229,0.726,0.806,85,ESR1,ESR1_85
0.792,0.887,0.521,0.521,0.000,0.860,0.596,1.058,4.126,0.930,0.811,0.930,0.199,0.521,0.811,867,ESR1,ESR1_867
0.906,0.942,0.883,0.883,0.000,0.911,0.815,0.471,1.051,0.947,0.920,0.947,0.394,0.883,0.920,873,ESR1,ESR1_873
0.880,0.933,0.823,0.823,0.000,0.894,0.748,0.575,1.565,0.948,0.835,0.948,0.392,0.823,0.835,89,ESR1,ESR1_89
0.808,0.903,0.565,0.565,0.000,0.868,0.586,0.906,3.276,0.945,0.763,0.945,0.177,0.565,0.763,895,ESR1,ESR1_895
0.847,0.920,0.709,0.709,0.000,0.881,0.644,0.710,2.404,0.944,0.777,0.944,0.198,0.709,0.777,897,ESR1,ESR1_897
0.850,0.912,0.719,0.719,0.000,0.883,0.683,0.724,2.227,0.932,0.766,0.932,0.201,0.719,0.766,898,ESR1,ESR1_898
0.897,0.936,0.864,0.864,0.000,0.906,0.792,0.525,1.292,0.945,0.895,0.945,0.501,0.864,0.895,91,ESR1,ESR1_91
0.841,0.917,0.700,0.700,0.000,0.877,0.615,0.720,2.375,0.943,0.818,0.943,0.260,0.700,0.818,914,ESR1,ESR1_914
0.906,0.944,0.893,0.893,0.000,0.909,0.822,0.515,1.094,0.951,0.819,0.951,0.392,0.893,0.819,929,ESR1,ESR1_929
0.806,0.903,0.572,0.572,0.000,0.864,0.600,0.868,3.311,0.948,0.746,0.948,0.169,0.572,0.746,930,ESR1,ESR1_930
0.894,0.923,0.883,0.883,0.000,0.897,0.805,0.567,1.218,0.928,0.816,0.928,0.380,0.883,0.816,946,ESR1,ESR1_946
0.870,0.927,0.723,0.723,0.000,0.907,0.671,0.623,3.358,0.941,0.747,0.941,0.195,0.723,0.747,10,FTO,FTO_10
0.833,0.916,0.596,0.596,0.000,0.892,0.579,0.805,4.611,0.938,0.803,0.938,0.170,0.596,0.803,11,FTO,FTO_11
0.881,0.934,0.784,0.784,0.000,0.906,0.667,0.535,2.454,0.943,0.782,0.943,0.228,0.784,0.782,122,FTO,FTO_122
0.786,0.906,0.374,0.374,0.000,0.888,0.507,1.043,9.549,0.937,0.746,0.937,0.127,0.374,0.746,138,FTO,FTO_138
0.855,0.930,0.684,0.684,0.000,0.897,0.569,0.694,3.872,0.947,0.808,0.947,0.220,0.684,0.808,148,FTO,FTO_148
0.877,0.936,0.767,0.767,0.000,0.904,0.634,0.562,2.900,0.946,0.818,0.946,0.273,0.767,0.818,153,FTO,FTO_153
0.782,0.917,0.316,0.316,0.000,0.898,0.506,1.039,11.439,0.947,0.873,0.947,0.132,0.316,0.873,162,FTO,FTO_162
0.848,0.926,0.647,0.647,0.000,0.898,0.583,0.654,3.443,0.944,0.815,0.944,0.184,0.647,0.815,173,FTO,FTO_173
0.842,0.921,0.625,0.625,0.000,0.896,0.558,0.736,5.044,0.939,0.802,0.939,0.186,0.625,0.802,179,FTO,FTO_179
0.928,0.941,0.953,0.953,0.000,0.921,0.856,0.407,0.755,0.941,0.882,0.941,0.459,0.953,0.882,185,FTO,FTO_185
0.838,0.939,0.560,0.560,0.000,0.908,0.567,0.711,6.494,0.955,0.884,0.955,0.169,0.560,0.884,2,FTO,FTO_2
0.928,0.933,0.949,0.949,0.000,0.922,0.861,0.436,0.839,0.932,0.826,0.932,0.411,0.949,0.826,200,FTO,FTO_200
0.850,0.929,0.646,0.646,0.000,0.901,0.604,0.624,3.425,0.947,0.819,0.947,0.216,0.646,0.819,209,FTO,FTO_209
0.899,0.941,0.839,0.839,0.000,0.914,0.750,0.481,2.037,0.948,0.892,0.948,0.476,0.839,0.892,231,FTO,FTO_231
0.791,0.924,0.372,0.372,0.000,0.896,0.476,0.907,9.075,0.952,0.813,0.952,0.115,0.372,0.813,24,FTO,FTO_24
0.887,0.934,0.789,0.789,0.000,0.911,0.720,0.588,3.007,0.942,0.826,0.942,0.303,0.789,0.826,249,FTO,FTO_249
0.807,0.930,0.436,0.436,0.000,0.900,0.511,0.835,7.862,0.954,0.840,0.954,0.136,0.436,0.840,253,FTO,FTO_253
0.862,0.913,0.716,0.716,0.000,0.898,0.657,0.700,3.289,0.927,0.842,0.927,0.246,0.716,0.842,262,FTO,FTO_262
0.801,0.918,0.395,0.395,0.000,0.902,0.505,0.848,9.318,0.938,0.896,0.938,0.144,0.395,0.896,274,FTO,FTO_274
0.824,0.945,0.483,0.483,0.000,0.909,0.548,0.698,6.989,0.963,0.874,0.963,0.144,0.483,0.874,284,FTO,FTO_284
0.863,0.933,0.699,0.699,0.000,0.904,0.626,0.599,3.717,0.946,0.834,0.946,0.220,0.699,0.834,291,FTO,FTO_291
0.875,0.942,0.734,0.734,0.000,0.910,0.641,0.551,3.805,0.952,0.915,0.952,0.291,0.734,0.915,324,FTO,FTO_324
0.855,0.930,0.674,0.674,0.000,0.901,0.607,0.606,3.532,0.947,0.779,0.947,0.179,0.674,0.779,337,FTO,FTO_337
0.919,0.947,0.914,0.914,0.000,0.920,0.795,0.418,1.329,0.949,0.868,0.949,0.473,0.914,0.868,353,FTO,FTO_353
0.911,0.928,0.889,0.889,0.000,0.917,0.824,0.515,1.423,0.930,0.878,0.930,0.655,0.889,0.878,366,FTO,FTO_366
0.844,0.928,0.631,0.631,0.000,0.898,0.561,0.763,4.758,0.948,0.824,0.948,0.192,0.631,0.824,37,FTO,FTO_37
0.866,0.930,0.711,0.711,0.000,0.905,0.647,0.613,3.338,0.942,0.887,0.942,0.198,0.711,0.887,376,FTO,FTO_376
0.923,0.940,0.930,0.930,0.000,0.921,0.821,0.421,1.020,0.941,0.842,0.941,0.403,0.930,0.842,395,FTO,FTO_395
0.819,0.930,0.507,0.507,0.000,0.898,0.515,0.798,6.681,0.953,0.818,0.953,0.134,0.507,0.818,397,FTO,FTO_397
0.771,0.920,0.292,0.292,0.000,0.890,0.409,0.910,10.926,0.954,0.845,0.954,0.108,0.292,0.845,4,FTO,FTO_4
0.860,0.930,0.688,0.688,0.000,0.903,0.585,0.587,3.842,0.942,0.864,0.942,0.192,0.688,0.864,400,FTO,FTO_400
0.844,0.935,0.609,0.609,0.000,0.903,0.613,0.718,5.571,0.951,0.877,0.951,0.212,0.609,0.877,437,FTO,FTO_437
0.893,0.937,0.792,0.792,0.000,0.919,0.762,0.567,3.348,0.944,0.877,0.944,0.293,0.792,0.877,439,FTO,FTO_439
0.854,0.924,0.675,0.675,0.000,0.898,0.617,0.672,3.752,0.940,0.879,0.940,0.205,0.675,0.879,441,FTO,FTO_441
0.821,0.923,0.506,0.506,0.000,0.899,0.579,0.845,7.002,0.944,0.763,0.944,0.131,0.506,0.763,449,FTO,FTO_449
0.809,0.931,0.423,0.423,0.000,0.905,0.559,0.988,10.003,0.954,0.853,0.954,0.147,0.423,0.853,461,FTO,FTO_461
0.857,0.928,0.652,0.652,0.000,0.908,0.641,0.653,4.418,0.941,0.894,0.941,0.166,0.652,0.894,463,FTO,FTO_463
0.858,0.932,0.657,0.657,0.000,0.908,0.650,0.686,4.546,0.945,0.848,0.945,0.160,0.657,0.848,485,FTO,FTO_485
0.832,0.920,0.542,0.542,0.000,0.904,0.629,0.864,6.990,0.938,0.851,0.938,0.167,0.542,0.851,488,FTO,FTO_488
0.906,0.941,0.863,0.863,0.000,0.917,0.772,0.461,1.661,0.946,0.903,0.946,0.472,0.863,0.903,49,FTO,FTO_49
0.917,0.934,0.910,0.910,0.000,0.919,0.814,0.461,1.344,0.935,0.912,0.935,0.346,0.910,0.912,496,FTO,FTO_496
0.826,0.925,0.533,0.533,0.000,0.899,0.527,0.759,5.841,0.945,0.803,0.945,0.140,0.533,0.803,5,FTO,FTO_5
0.815,0.934,0.451,0.451,0.000,0.906,0.501,0.743,7.370,0.954,0.847,0.954,0.129,0.451,0.847,508,FTO,FTO_508
0.828,0.925,0.543,0.543,0.000,0.899,0.567,0.781,5.686,0.948,0.749,0.948,0.137,0.543,0.749,549,FTO,FTO_549
0.862,0.930,0.700,0.700,0.000,0.902,0.615,0.602,3.668,0.943,0.815,0.943,0.204,0.700,0.815,559,FTO,FTO_559
0.858,0.941,0.650,0.650,0.000,0.910,0.611,0.626,4.831,0.955,0.901,0.955,0.218,0.650,0.901,564,FTO,FTO_564
0.846,0.930,0.631,0.631,0.000,0.900,0.581,0.727,5.382,0.950,0.850,0.950,0.204,0.631,0.850,583,FTO,FTO_583
0.763,0.913,0.229,0.229,0.000,0.897,0.441,0.909,11.191,0.941,0.859,0.941,0.098,0.229,0.859,59,FTO,FTO_59
0.844,0.935,0.587,0.587,0.000,0.909,0.635,0.805,6.354,0.953,0.811,0.953,0.184,0.587,0.811,591,FTO,FTO_591
0.780,0.915,0.348,0.348,0.000,0.888,0.404,1.037,9.593,0.947,0.756,0.947,0.112,0.348,0.756,609,FTO,FTO_609
0.876,0.942,0.729,0.729,0.000,0.913,0.651,0.518,3.377,0.953,0.871,0.953,0.276,0.729,0.871,616,FTO,FTO_616
0.838,0.924,0.597,0.597,0.000,0.899,0.604,0.765,5.102,0.944,0.831,0.944,0.173,0.597,0.831,629,FTO,FTO_629
0.826,0.934,0.529,0.529,0.000,0.901,0.549,0.778,6.768,0.956,0.864,0.956,0.197,0.529,0.864,65,FTO,FTO_65
0.922,0.945,0.932,0.932,0.000,0.920,0.817,0.401,1.137,0.946,0.946,0.946,0.532,0.932,0.946,658,FTO,FTO_658
0.790,0.922,0.353,0.353,0.000,0.899,0.543,1.025,10.474,0.949,0.813,0.949,0.131,0.353,0.813,660,FTO,FTO_660
0.846,0.939,0.595,0.595,0.000,0.909,0.614,0.628,5.262,0.954,0.886,0.954,0.177,0.595,0.886,664,FTO,FTO_664
0.812,0.927,0.486,0.486,0.000,0.894,0.505,0.870,7.355,0.954,0.770,0.954,0.138,0.486,0.770,673,FTO,FTO_673
0.900,0.934,0.832,0.832,0.000,0.917,0.803,0.765,4.857,0.939,0.933,0.939,0.507,0.832,0.933,675,FTO,FTO_675
0.898,0.945,0.827,0.827,0.000,0.915,0.730,0.449,2.120,0.951,0.923,0.951,0.309,0.827,0.923,678,FTO,FTO_678
0.827,0.941,0.501,0.501,0.000,0.908,0.524,0.706,6.735,0.960,0.867,0.960,0.140,0.501,0.867,686,FTO,FTO_686
0.835,0.935,0.572,0.572,0.000,0.901,0.515,0.676,5.333,0.954,0.860,0.954,0.149,0.572,0.860,687,FTO,FTO_687
0.855,0.929,0.672,0.672,0.000,0.901,0.588,0.677,4.449,0.945,0.842,0.945,0.245,0.672,0.842,691,FTO,FTO_691
0.755,0.905,0.240,0.240,0.000,0.884,0.368,1.083,11.833,0.946,0.826,0.946,0.106,0.240,0.826,693,FTO,FTO_693
0.768,0.912,0.286,0.286,0.000,0.888,0.412,1.056,10.699,0.949,0.807,0.949,0.113,0.286,0.807,706,FTO,FTO_706
0.909,0.945,0.864,0.864,0.000,0.920,0.761,0.449,2.045,0.949,0.869,0.949,0.293,0.864,0.869,712,FTO,FTO_712
0.845,0.937,0.612,0.612,0.000,0.903,0.588,0.649,5.111,0.954,0.871,0.954,0.190,0.612,0.871,713,FTO,FTO_713
0.841,0.921,0.603,0.603,0.000,0.901,0.640,0.775,5.367,0.938,0.848,0.938,0.162,0.603,0.848,72,FTO,FTO_72
0.794,0.905,0.390,0.390,0.000,0.895,0.543,1.471,14.393,0.934,0.895,0.934,0.186,0.390,0.895,725,FTO,FTO_725
0.818,0.936,0.440,0.440,0.000,0.912,0.601,0.803,9.118,0.953,0.921,0.953,0.141,0.440,0.921,730,FTO,FTO_730
0.810,0.920,0.437,0.437,0.000,0.903,0.569,0.884,8.045,0.942,0.840,0.942,0.125,0.437,0.840,735,FTO,FTO_735
0.856,0.918,0.674,0.674,0.000,0.901,0.628,0.727,4.641,0.932,0.856,0.932,0.185,0.674,0.856,743,FTO,FTO_743
0.837,0.931,0.581,0.581,0.000,0.901,0.544,0.691,5.319,0.951,0.822,0.951,0.164,0.581,0.822,744,FTO,FTO_744
0.877,0.931,0.765,0.765,0.000,0.905,0.654,0.576,2.814,0.941,0.832,0.941,0.235,0.765,0.832,749,FTO,FTO_749
0.910,0.938,0.884,0.884,0.000,0.917,0.788,0.464,1.608,0.941,0.894,0.941,0.303,0.884,0.894,778,FTO,FTO_778
0.846,0.925,0.623,0.623,0.000,0.901,0.603,0.718,5.556,0.941,0.885,0.941,0.231,0.623,0.885,784,FTO,FTO_784
0.837,0.936,0.565,0.565,0.000,0.906,0.554,0.737,5.934,0.954,0.858,0.954,0.149,0.565,0.858,785,FTO,FTO_785
0.851,0.935,0.636,0.636,0.000,0.905,0.591,0.688,5.113,0.952,0.843,0.952,0.171,0.636,0.843,790,FTO,FTO_790
0.770,0.914,0.294,0.294,0.000,0.889,0.432,0.881,10.511,0.948,0.858,0.948,0.120,0.294,0.858,794,FTO,FTO_794
0.905,0.939,0.866,0.866,0.000,0.915,0.768,0.493,1.657,0.943,0.840,0.943,0.369,0.866,0.840,798,FTO,FTO_798
0.934,0.950,0.948,0.948,0.000,0.930,0.899,0.430,1.420,0.953,0.940,0.953,0.612,0.948,0.940,8,FTO,FTO_8
0.854,0.933,0.640,0.640,0.000,0.907,0.586,0.641,4.385,0.945,0.871,0.945,0.199,0.640,0.871,820,FTO,FTO_820
0.869,0.932,0.739,0.739,0.000,0.902,0.593,0.570,2.585,0.944,0.821,0.944,0.199,0.739,0.821,821,FTO,FTO_821
0.840,0.918,0.595,0.595,0.000,0.901,0.565,0.773,5.602,0.934,0.793,0.934,0.161,0.595,0.793,830,FTO,FTO_830
0.841,0.935,0.577,0.577,0.000,0.906,0.622,0.717,5.519,0.953,0.821,0.953,0.166,0.577,0.821,850,FTO,FTO_850
0.835,0.917,0.597,0.597,0.000,0.894,0.585,0.783,5.194,0.939,0.789,0.939,0.161,0.597,0.789,853,FTO,FTO_853
0.811,0.918,0.457,0.457,0.000,0.899,0.500,0.851,7.332,0.939,0.792,0.939,0.119,0.457,0.792,858,FTO,FTO_858
0.889,0.928,0.802,0.802,0.000,0.911,0.719,0.563,2.355,0.936,0.872,0.936,0.222,0.802,0.872,862,FTO,FTO_862
0.846,0.930,0.617,0.617,0.000,0.904,0.607,0.655,4.112,0.945,0.848,0.945,0.170,0.617,0.848,880,FTO,FTO_880
0.868,0.937,0.698,0.698,0.000,0.911,0.652,0.577,3.951,0.949,0.873,0.949,0.191,0.698,0.873,881,FTO,FTO_881
0.880,0.942,0.756,0.756,0.000,0.911,0.708,0.506,2.704,0.952,0.858,0.952,0.313,0.756,0.858,890,FTO,FTO_890
0.841,0.921,0.605,0.605,0.000,0.900,0.558,0.752,5.440,0.937,0.860,0.937,0.202,0.605,0.860,891,FTO,FTO_891
0.824,0.929,0.517,0.517,0.000,0.900,0.506,0.772,6.814,0.950,0.853,0.950,0.131,0.517,0.853,895,FTO,FTO_895
0.906,0.939,0.873,0.873,0.000,0.914,0.753,0.487,2.037,0.943,0.923,0.943,0.500,0.873,0.923,925,FTO,FTO_925
0.820,0.933,0.480,0.480,0.000,0.905,0.527,0.732,7.262,0.951,0.859,0.951,0.135,0.480,0.859,946,FTO,FTO_946
0.847,0.927,0.619,0.619,0.000,0.904,0.616,0.727,4.941,0.944,0.909,0.944,0.221,0.619,0.909,949,FTO,FTO_949
0.814,0.931,0.463,0.463,0.000,0.902,0.542,0.765,7.567,0.952,0.822,0.952,0.131,0.463,0.822,958,FTO,FTO_958
0.825,0.938,0.493,0.493,0.000,0.908,0.608,0.770,7.123,0.958,0.880,0.958,0.139,0.493,0.880,960,FTO,FTO_960
0.925,0.941,0.940,0.940,0.000,0.921,0.827,0.414,0.873,0.942,0.919,0.942,0.674,0.940,0.919,97,FTO,FTO_97
0.893,0.939,0.807,0.807,0.000,0.915,0.746,0.502,2.302,0.946,0.864,0.946,0.284,0.807,0.864,971,FTO,FTO_971
0.848,0.908,0.662,0.662,0.000,0.894,0.606,0.692,3.335,0.923,0.818,0.923,0.150,0.662,0.818,972,FTO,FTO_972
0.909,0.928,0.806,0.806,0.000,0.935,0.762,0.464,2.033,0.938,0.887,0.938,0.394,0.806,0.887,0,GRIK1,GRIK1_0
0.864,0.916,0.588,0.588,0.000,0.933,0.666,0.616,4.002,0.936,0.864,0.936,0.134,0.588,0.864,100,GRIK1,GRIK1_100
0.798,0.902,0.307,0.307,0.000,0.920,0.545,0.837,7.274,0.939,0.819,0.939,0.095,0.307,0.819,11,GRIK1,GRIK1_11
0.954,0.962,0.939,0.939,0.000,0.958,0.898,0.337,0.758,0.965,0.872,0.965,0.379,0.939,0.872,125,GRIK1,GRIK1_125
0.933,0.904,0.928,0.928,0.000,0.935,0.821,0.431,1.162,0.903,0.923,0.903,0.649,0.928,0.923,134,GRIK1,GRIK1_134
0.852,0.914,0.560,0.560,0.000,0.925,0.643,0.681,4.423,0.941,0.840,0.941,0.172,0.560,0.840,137,GRIK1,GRIK1_137
0.826,0.888,0.511,0.511,0.000,0.905,0.595,0.866,4.782,0.926,0.813,0.926,0.143,0.511,0.813,14,GRIK1,GRIK1_14
0.944,0.938,0.931,0.931,0.000,0.947,0.840,0.354,0.894,0.939,0.911,0.939,0.601,0.931,0.911,142,GRIK1,GRIK1_142
0.937,0.901,0.909,0.909,0.000,0.943,0.844,0.462,1.290,0.901,0.848,0.901,0.356,0.909,0.848,152,GRIK1,GRIK1_152
0.955,0.929,0.962,0.962,0.000,0.953,0.885,0.328,0.695,0.927,0.933,0.927,0.651,0.962,0.933,156,GRIK1,GRIK1_156
0.965,0.960,0.971,0.971,0.000,0.964,0.940,0.306,0.547,0.960,0.973,0.960,0.618,0.971,0.973,169,GRIK1,GRIK1_169
0.946,0.945,0.940,0.940,0.000,0.947,0.878,0.369,0.798,0.947,0.878,0.947,0.515,0.940,0.878,177,GRIK1,GRIK1_177
0.878,0.902,0.672,0.672,0.000,0.930,0.672,0.513,2.397,0.919,0.864,0.919,0.216,0.672,0.864,18,GRIK1,GRIK1_18
0.942,0.889,0.934,0.934,0.000,0.944,0.844,0.395,1.086,0.887,0.909,0.887,0.483,0.934,0.909,184,GRIK1,GRIK1_184
0.794,0.881,0.381,0.381,0.000,0.897,0.445,0.948,6.191,0.932,0.791,0.932,0.109,0.381,0.791,190,GRIK1,GRIK1_190
0.943,0.941,0.905,0.905,0.000,0.952,0.842,0.338,1.012,0.944,0.935,0.944,0.584,0.905,0.935,197,GRIK1,GRIK1_197
0.898,0.915,0.758,0.758,0.000,0.933,0.741,0.506,2.335,0.928,0.832,0.928,0.271,0.758,0.832,2,GRIK1,GRIK1_2
0.813,0.906,0.411,0.411,0.000,0.914,0.479,0.757,5.618,0.944,0.862,0.944,0.095,0.411,0.862,206,GRIK1,GRIK1_206
0.937,0.912,0.906,0.906,0.000,0.945,0.835,0.382,1.175,0.914,0.866,0.914,0.466,0.906,0.866,207,GRIK1,GRIK1_207
0.846,0.913,0.514,0.514,0.000,0.928,0.624,0.714,5.086,0.940,0.874,0.940,0.143,0.514,0.874,209,GRIK1,GRIK1_209
0.910,0.926,0.788,0.788,0.000,0.940,0.765,0.447,2.035,0.936,0.896,0.936,0.350,0.788,0.896,212,GRIK1,GRIK1_212
0.823,0.893,0.476,0.476,0.000,0.909,0.587,0.840,5.362,0.931,0.767,0.931,0.117,0.476,0.767,220,GRIK1,GRIK1_220
0.884,0.879,0.727,0.727,0.000,0.923,0.709,0.599,2.240,0.892,0.789,0.892,0.202,0.727,0.789,227,GRIK1,GRIK1_227
0.951,0.932,0.932,0.932,0.000,0.955,0.862,0.323,0.966,0.933,0.971,0.933,0.473,0.932,0.971,232,GRIK1,GRIK1_232
0.925,0.883,0.879,0.879,0.000,0.936,0.816,0.476,1.447,0.884,0.835,0.884,0.423,0.879,0.835,235,GRIK1,GRIK1_235
0.946,0.947,0.926,0.926,0.000,0.951,0.852,0.334,0.927,0.949,0.940,0.949,0.579,0.926,0.940,238,GRIK1,GRIK1_238
0.864,0.874,0.669,0.669,0.000,0.913,0.675,0.758,3.692,0.895,0.802,0.895,0.270,0.669,0.802,248,GRIK1,GRIK1_248
0.936,0.920,0.918,0.918,0.000,0.940,0.840,0.469,1.381,0.921,0.849,0.921,0.529,0.918,0.849,250,GRIK1,GRIK1_250
0.898,0.860,0.787,0.787,0.000,0.926,0.717,0.604,2.526,0.868,0.831,0.868,0.327,0.787,0.831,259,GRIK1,GRIK1_259
0.936,0.944,0.867,0.867,0.000,0.953,0.864,0.381,1.219,0.949,0.924,0.949,0.370,0.867,0.924,279,GRIK1,GRIK1_279
0.862,0.921,0.603,0.603,0.000,0.927,0.655,0.673,4.768,0.946,0.792,0.946,0.162,0.603,0.792,28,GRIK1,GRIK1_28
0.944,0.942,0.914,0.914,0.000,0.952,0.850,0.349,1.128,0.944,0.931,0.944,0.395,0.914,0.931,282,GRIK1,GRIK1_282
0.824,0.900,0.461,0.461,0.000,0.914,0.592,0.846,5.613,0.936,0.799,0.936,0.117,0.461,0.799,291,GRIK1,GRIK1_291
0.932,0.931,0.892,0.892,0.000,0.942,0.807,0.401,1.259,0.935,0.880,0.935,0.742,0.892,0.880,294,GRIK1,GRIK1_294
0.965,0.969,0.963,0.963,0.000,0.966,0.939,0.301,0.566,0.969,0.892,0.969,0.480,0.963,0.892,30,GRIK1,GRIK1_30
0.920,0.898,0.864,0.864,0.000,0.934,0.791,0.477,1.391,0.902,0.848,0.902,0.385,0.864,0.848,301,GRIK1,GRIK1_301
0.894,0.935,0.706,0.706,0.000,0.942,0.738,0.464,2.362,0.946,0.902,0.946,0.185,0.706,0.902,316,GRIK1,GRIK1_316
0.877,0.893,0.686,0.686,0.000,0.925,0.702,0.608,2.784,0.910,0.843,0.910,0.248,0.686,0.843,32,GRIK1,GRIK1_32
0.884,0.922,0.721,0.721,0.000,0.925,0.697,0.560,2.456,0.941,0.823,0.941,0.316,0.721,0.823,34,GRIK1,GRIK1_34
0.899,0.860,0.807,0.807,0.000,0.922,0.737,0.554,2.412,0.868,0.869,0.868,0.369,0.807,0.869,341,GRIK1,GRIK1_341
0.866,0.913,0.607,0.607,0.000,0.930,0.670,0.623,3.774,0.935,0.884,0.935,0.169,0.607,0.884,342,GRIK1,GRIK1_342
0.951,0.950,0.940,0.940,0.000,0.954,0.868,0.331,0.820,0.951,0.931,0.951,0.574,0.940,0.931,347,GRIK1,GRIK1_347
0.925,0.923,0.851,0.851,0.000,0.943,0.798,0.398,1.515,0.928,0.933,0.928,0.443,0.851,0.933,354,GRIK1,GRIK1_354
0.869,0.893,0.677,0.677,0.000,0.917,0.649,0.613,2.745,0.915,0.791,0.915,0.272,0.677,0.791,37,GRIK1,GRIK1_37
0.874,0.856,0.706,0.706,0.000,0.917,0.691,0.685,2.829,0.871,0.742,0.871,0.251,0.706,0.742,384,GRIK1,GRIK1_384
0.944,0.959,0.905,0.905,0.000,0.954,0.875,0.367,0.972,0.962,0.866,0.962,0.418,0.905,0.866,387,GRIK1,GRIK1_387
0.906,0.917,0.786,0.786,0.000,0.936,0.760,0.479,1.925,0.929,0.882,0.929,0.271,0.786,0.882,392,GRIK1,GRIK1_392
0.814,0.897,0.400,0.400,0.000,0.917,0.584,0.815,6.480,0.930,0.865,0.930,0.110,0.400,0.865,4,GRIK1,GRIK1_4
0.937,0.939,0.900,0.900,0.000,0.946,0.852,0.408,0.892,0.943,0.828,0.943,0.493,0.900,0.828,400,GRIK1,GRIK1_400
0.880,0.911,0.677,0.677,0.000,0.930,0.684,0.502,2.380,0.928,0.800,0.928,0.260,0.677,0.800,405,GRIK1,GRIK1_405
0.920,0.899,0.846,0.846,0.000,0.939,0.767,0.453,1.957,0.904,0.883,0.904,0.322,0.846,0.883,437,GRIK1,GRIK1_437
0.947,0.947,0.913,0.913,0.000,0.955,0.848,0.351,1.237,0.950,0.900,0.950,0.486,0.913,0.900,451,GRIK1,GRIK1_451
0.903,0.927,0.779,0.779,0.000,0.935,0.746,0.459,1.902,0.940,0.902,0.940,0.403,0.779,0.902,457,GRIK1,GRIK1_457
0.826,0.908,0.445,0.445,0.000,0.921,0.593,0.859,6.482,0.941,0.866,0.941,0.138,0.445,0.866,468,GRIK1,GRIK1_468
0.866,0.911,0.634,0.634,0.000,0.924,0.669,0.612,3.194,0.935,0.817,0.935,0.187,0.634,0.817,471,GRIK1,GRIK1_471
0.877,0.832,0.718,0.718,0.000,0.917,0.706,0.708,3.122,0.844,0.810,0.844,0.281,0.718,0.810,48,GRIK1,GRIK1_48
0.867,0.909,0.670,0.670,0.000,0.917,0.663,0.632,2.781,0.933,0.721,0.933,0.170,0.670,0.721,483,GRIK1,GRIK1_483
0.945,0.936,0.927,0.927,0.000,0.950,0.844,0.347,0.959,0.937,0.868,0.937,0.465,0.927,0.868,49,GRIK1,GRIK1_49
0.784,0.884,0.312,0.312,0.000,0.902,0.465,1.035,7.727,0.935,0.821,0.935,0.107,0.312,0.821,506,GRIK1,GRIK1_506
0.812,0.914,0.375,0.375,0.000,0.921,0.516,0.786,6.298,0.951,0.814,0.951,0.105,0.375,0.814,514,GRIK1,GRIK1_514
0.800,0.897,0.371,0.371,0.000,0.908,0.492,0.802,5.800,0.942,0.832,0.942,0.097,0.371,0.832,517,GRIK1,GRIK1_517
0.817,0.908,0.386,0.386,0.000,0.924,0.514,0.754,6.482,0.940,0.876,0.940,0.091,0.386,0.876,520,GRIK1,GRIK1_520
0.842,0.915,0.503,0.503,0.000,0.926,0.623,0.700,5.232,0.942,0.888,0.942,0.142,0.503,0.888,528,GRIK1,GRIK1_528
0.934,0.917,0.923,0.923,0.000,0.936,0.792,0.408,1.241,0.917,0.855,0.917,0.431,0.923,0.855,539,GRIK1,GRIK1_539
0.860,0.925,0.574,0.574,0.000,0.932,0.660,0.763,5.612,0.951,0.902,0.951,0.193,0.574,0.902,541,GRIK1,GRIK1_541
0.834,0.908,0.479,0.479,0.000,0.922,0.587,0.784,5.346,0.939,0.807,0.939,0.132,0.479,0.807,546,GRIK1,GRIK1_546
0.947,0.936,0.934,0.934,0.000,0.950,0.855,0.334,0.910,0.936,0.959,0.936,0.535,0.934,0.959,549,GRIK1,GRIK1_549
0.951,0.934,0.945,0.945,0.000,0.953,0.855,0.330,0.906,0.934,0.953,0.934,0.627,0.945,0.953,550,GRIK1,GRIK1_550
0.938,0.947,0.896,0.896,0.000,0.948,0.839,0.362,1.070,0.953,0.883,0.953,0.487,0.896,0.883,554,GRIK1,GRIK1_554
0.940,0.937,0.903,0.903,0.000,0.949,0.824,0.358,1.169,0.940,0.922,0.940,0.695,0.903,0.922,558,GRIK1,GRIK1_558
0.918,0.937,0.828,0.828,0.000,0.941,0.783,0.379,1.310,0.947,0.852,0.947,0.730,0.828,0.852,559,GRIK1,GRIK1_559
0.917,0.907,0.843,0.843,0.000,0.935,0.784,0.492,1.754,0.912,0.904,0.912,0.496,0.843,0.904,586,GRIK1,GRIK1_586
