confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm_0,chains_ptm_1,pair_chains_iptm_0_0,pair_chains_iptm_0_1,pair_chains_iptm_1_0,pair_chains_iptm_1_1,ligand_id,gene_id,yaml
0.820,0.894,0.708,0.708,0.000,0.848,0.620,0.943,2.747,0.928,0.656,0.928,0.236,0.708,0.656,655,ESR1,ESR1_655
0.871,0.928,0.833,0.833,0.000,0.880,0.740,0.648,1.635,0.943,0.722,0.943,0.245,0.833,0.722,677,ESR1,ESR1_677
0.866,0.923,0.750,0.750,0.000,0.895,0.732,0.673,1.880,0.943,0.746,0.943,0.586,0.750,0.746,699,ESR1,ESR1_699
0.908,0.934,0.906,0.906,0.000,0.908,0.819,0.503,0.993,0.937,0.777,0.937,0.393,0.906,0.777,7,ESR1,ESR1_7
0.820,0.905,0.610,0.610,0.000,0.873,0.608,0.812,2.893,0.935,0.688,0.935,0.146,0.610,0.688,701,ESR1,ESR1_701
0.837,0.914,0.770,0.770,0.000,0.854,0.654,0.769,2.128,0.945,0.650,0.945,0.357,0.770,0.650,719,ESR1,ESR1_719
0.849,0.916,0.755,0.755,0.000,0.872,0.690,0.741,2.085,0.945,0.708,0.945,0.392,0.755,0.708,72,ESR1,ESR1_72
0.920,0.947,0.928,0.928,0.000,0.918,0.854,0.445,0.814,0.950,0.829,0.950,0.464,0.928,0.829,731,ESR1,ESR1_731
0.929,0.951,0.957,0.957,0.000,0.922,0.886,0.423,0.705,0.951,0.793,0.951,0.412,0.957,0.793,743,ESR1,ESR1_743
0.919,0.936,0.945,0.945,0.000,0.912,0.850,0.519,0.816,0.935,0.776,0.935,0.438,0.945,0.776,75,ESR1,ESR1_75
0.907,0.931,0.926,0.926,0.000,0.902,0.830,0.520,0.885,0.932,0.719,0.932,0.325,0.926,0.719,750,ESR1,ESR1_750
0.919,0.936,0.933,0.933,0.000,0.916,0.861,0.478,0.845,0.937,0.834,0.937,0.376,0.933,0.834,763,ESR1,ESR1_763
0.771,0.876,0.612,0.612,0.000,0.811,0.511,0.932,3.084,0.937,0.606,0.937,0.157,0.612,0.606,8,ESR1,ESR1_8
0.900,0.929,0.904,0.904,0.000,0.899,0.824,0.545,1.111,0.932,0.875,0.932,0.583,0.904,0.875,86,ESR1,ESR1_86
0.823,0.910,0.660,0.660,0.000,0.864,0.606,0.744,2.573,0.946,0.779,0.946,0.300,0.660,0.779,92,ESR1,ESR1_92
0.895,0.944,0.807,0.807,0.000,0.917,0.736,0.468,2.175,0.951,0.884,0.951,0.216,0.807,0.884,11,FTO,FTO_11
0.809,0.899,0.483,0.483,0.000,0.891,0.555,0.978,7.171,0.923,0.843,0.923,0.143,0.483,0.843,113,FTO,FTO_113
0.871,0.922,0.747,0.747,0.000,0.902,0.681,0.641,2.865,0.933,0.788,0.933,0.233,0.747,0.788,129,FTO,FTO_129
0.848,0.916,0.675,0.675,0.000,0.891,0.549,0.664,3.092,0.933,0.807,0.933,0.148,0.675,0.807,165,FTO,FTO_165
0.864,0.925,0.730,0.730,0.000,0.897,0.602,0.642,3.787,0.937,0.821,0.937,0.184,0.730,0.821,177,FTO,FTO_177
0.873,0.931,0.745,0.745,0.000,0.905,0.655,0.544,2.668,0.942,0.880,0.942,0.221,0.745,0.880,180,FTO,FTO_180
0.740,0.884,0.220,0.220,0.000,0.870,0.444,1.376,13.802,0.937,0.753,0.937,0.105,0.220,0.753,187,FTO,FTO_187
0.833,0.902,0.618,0.618,0.000,0.886,0.594,0.887,5.008,0.924,0.752,0.924,0.233,0.618,0.752,203,FTO,FTO_203
0.836,0.923,0.609,0.609,0.000,0.893,0.521,0.711,4.920,0.944,0.848,0.944,0.142,0.609,0.848,206,FTO,FTO_206
0.874,0.920,0.751,0.751,0.000,0.904,0.672,0.610,2.968,0.929,0.744,0.929,0.192,0.751,0.744,207,FTO,FTO_207
0.930,0.936,0.957,0.957,0.000,0.923,0.878,0.419,0.757,0.935,0.909,0.935,0.553,0.957,0.909,212,FTO,FTO_212
0.908,0.933,0.882,0.882,0.000,0.915,0.783,0.481,1.430,0.936,0.862,0.936,0.331,0.882,0.862,213,FTO,FTO_213
0.816,0.906,0.515,0.515,0.000,0.891,0.558,1.011,7.691,0.931,0.789,0.931,0.160,0.515,0.789,215,FTO,FTO_215
0.808,0.907,0.500,0.500,0.000,0.885,0.536,1.025,7.002,0.938,0.725,0.938,0.140,0.500,0.725,218,FTO,FTO_218
0.814,0.920,0.488,0.488,0.000,0.895,0.532,0.998,8.999,0.945,0.756,0.945,0.131,0.488,0.756,227,FTO,FTO_227
0.827,0.893,0.640,0.640,0.000,0.873,0.562,0.904,3.779,0.920,0.667,0.920,0.239,0.640,0.667,229,FTO,FTO_229
0.840,0.917,0.639,0.639,0.000,0.890,0.520,0.727,4.037,0.938,0.832,0.938,0.166,0.639,0.832,231,FTO,FTO_231
0.831,0.901,0.643,0.643,0.000,0.878,0.514,0.783,4.309,0.923,0.786,0.923,0.155,0.643,0.786,232,FTO,FTO_232
0.750,0.873,0.317,0.317,0.000,0.858,0.420,1.551,12.045,0.927,0.693,0.927,0.117,0.317,0.693,235,FTO,FTO_235
0.829,0.906,0.609,0.609,0.000,0.884,0.548,0.898,4.929,0.931,0.755,0.931,0.166,0.609,0.755,237,FTO,FTO_237
0.863,0.910,0.755,0.755,0.000,0.890,0.658,0.693,2.794,0.922,0.748,0.922,0.175,0.755,0.748,238,FTO,FTO_238
0.833,0.906,0.612,0.612,0.000,0.888,0.560,0.811,4.952,0.927,0.804,0.927,0.160,0.612,0.804,241,FTO,FTO_241
0.890,0.930,0.841,0.841,0.000,0.902,0.721,0.571,1.908,0.938,0.744,0.938,0.253,0.841,0.744,245,FTO,FTO_245
0.853,0.914,0.706,0.706,0.000,0.890,0.625,0.729,3.430,0.931,0.725,0.931,0.198,0.706,0.725,246,FTO,FTO_246
0.791,0.916,0.386,0.386,0.000,0.892,0.461,0.935,9.604,0.947,0.845,0.947,0.113,0.386,0.845,25,FTO,FTO_25
0.831,0.917,0.582,0.582,0.000,0.893,0.514,0.759,5.254,0.938,0.871,0.938,0.140,0.582,0.871,262,FTO,FTO_262
0.834,0.919,0.598,0.598,0.000,0.893,0.539,0.996,7.601,0.944,0.834,0.944,0.307,0.598,0.834,271,FTO,FTO_271
0.912,0.930,0.904,0.904,0.000,0.913,0.814,0.515,1.239,0.932,0.816,0.932,0.449,0.904,0.816,275,FTO,FTO_275
0.870,0.921,0.729,0.729,0.000,0.905,0.669,0.637,3.511,0.932,0.867,0.932,0.227,0.729,0.867,276,FTO,FTO_276
0.814,0.921,0.496,0.496,0.000,0.893,0.465,0.836,7.280,0.946,0.844,0.946,0.133,0.496,0.844,289,FTO,FTO_289
0.841,0.911,0.629,0.629,0.000,0.894,0.594,0.795,5.092,0.930,0.857,0.930,0.176,0.629,0.857,292,FTO,FTO_292
0.841,0.913,0.623,0.623,0.000,0.895,0.617,0.818,4.973,0.933,0.682,0.933,0.149,0.623,0.682,299,FTO,FTO_299
0.772,0.891,0.392,0.392,0.000,0.866,0.391,1.130,10.062,0.939,0.756,0.939,0.116,0.392,0.756,316,FTO,FTO_316
0.779,0.887,0.422,0.422,0.000,0.869,0.424,1.153,9.416,0.926,0.778,0.926,0.116,0.422,0.778,331,FTO,FTO_331
0.850,0.922,0.670,0.670,0.000,0.895,0.615,0.757,5.323,0.939,0.791,0.939,0.194,0.670,0.791,341,FTO,FTO_341
0.883,0.928,0.782,0.782,0.000,0.908,0.703,0.542,2.254,0.936,0.729,0.936,0.239,0.782,0.729,344,FTO,FTO_344
0.814,0.902,0.558,0.558,0.000,0.878,0.532,1.093,6.561,0.935,0.706,0.935,0.146,0.558,0.706,350,FTO,FTO_350
0.886,0.918,0.826,0.826,0.000,0.901,0.700,0.607,2.146,0.925,0.812,0.925,0.296,0.826,0.812,351,FTO,FTO_351
0.876,0.921,0.773,0.773,0.000,0.902,0.643,0.562,2.523,0.930,0.898,0.930,0.186,0.773,0.898,364,FTO,FTO_364
0.876,0.923,0.790,0.790,0.000,0.898,0.664,0.620,2.456,0.934,0.817,0.934,0.281,0.790,0.817,367,FTO,FTO_367
0.868,0.928,0.739,0.739,0.000,0.901,0.631,0.594,2.527,0.941,0.780,0.941,0.219,0.739,0.780,375,FTO,FTO_375
0.873,0.918,0.771,0.771,0.000,0.899,0.690,0.643,2.630,0.927,0.825,0.927,0.189,0.771,0.825,376,FTO,FTO_376
0.893,0.933,0.835,0.835,0.000,0.907,0.707,0.519,2.035,0.940,0.805,0.940,0.230,0.835,0.805,378,FTO,FTO_378
0.878,0.920,0.766,0.766,0.000,0.905,0.727,0.663,3.501,0.929,0.858,0.929,0.284,0.766,0.858,389,FTO,FTO_389
0.897,0.924,0.850,0.850,0.000,0.908,0.752,0.568,1.657,0.930,0.741,0.930,0.380,0.850,0.741,394,FTO,FTO_394
0.836,0.907,0.664,0.664,0.000,0.879,0.565,0.842,3.438,0.931,0.733,0.931,0.188,0.664,0.733,4,FTO,FTO_4
0.853,0.913,0.704,0.704,0.000,0.890,0.618,0.718,3.025,0.930,0.785,0.930,0.196,0.704,0.785,418,FTO,FTO_418
0.853,0.920,0.654,0.654,0.000,0.903,0.645,0.712,4.156,0.935,0.835,0.935,0.173,0.654,0.835,425,FTO,FTO_425
0.896,0.933,0.860,0.860,0.000,0.905,0.681,0.496,1.854,0.939,0.827,0.939,0.343,0.860,0.827,43,FTO,FTO_43
0.868,0.922,0.748,0.748,0.000,0.899,0.648,0.657,2.883,0.936,0.812,0.936,0.219,0.748,0.812,434,FTO,FTO_434
0.923,0.946,0.929,0.929,0.000,0.921,0.850,0.408,0.888,0.948,0.803,0.948,0.436,0.929,0.803,446,FTO,FTO_446
0.879,0.928,0.784,0.784,0.000,0.903,0.682,0.619,2.937,0.938,0.791,0.938,0.301,0.784,0.791,45,FTO,FTO_45
0.870,0.935,0.736,0.736,0.000,0.903,0.631,0.588,3.201,0.947,0.820,0.947,0.186,0.736,0.820,457,FTO,FTO_457
0.826,0.918,0.524,0.524,0.000,0.902,0.580,0.820,6.460,0.937,0.850,0.937,0.131,0.524,0.850,459,FTO,FTO_459
0.840,0.909,0.628,0.628,0.000,0.893,0.629,0.963,6.076,0.930,0.760,0.930,0.247,0.628,0.760,470,FTO,FTO_470
0.917,0.942,0.910,0.910,0.000,0.919,0.810,0.445,1.235,0.945,0.836,0.945,0.369,0.910,0.836,471,FTO,FTO_471
0.841,0.918,0.602,0.602,0.000,0.901,0.608,0.807,6.469,0.936,0.792,0.936,0.168,0.602,0.792,477,FTO,FTO_477
0.828,0.928,0.534,0.534,0.000,0.902,0.551,0.764,6.569,0.947,0.864,0.947,0.130,0.534,0.864,493,FTO,FTO_493
0.902,0.931,0.859,0.859,0.000,0.912,0.762,0.556,1.708,0.936,0.813,0.936,0.346,0.859,0.813,496,FTO,FTO_496
0.759,0.894,0.307,0.307,0.000,0.871,0.382,1.127,10.189,0.941,0.713,0.941,0.109,0.307,0.713,501,FTO,FTO_501
0.833,0.924,0.569,0.569,0.000,0.899,0.543,0.753,5.824,0.944,0.837,0.944,0.147,0.569,0.837,506,FTO,FTO_506
0.878,0.920,0.767,0.767,0.000,0.906,0.703,0.606,2.837,0.928,0.782,0.928,0.266,0.767,0.782,507,FTO,FTO_507
0.865,0.930,0.721,0.721,0.000,0.901,0.634,0.681,3.888,0.946,0.777,0.946,0.186,0.721,0.777,509,FTO,FTO_509
0.780,0.910,0.340,0.340,0.000,0.890,0.492,1.042,10.218,0.944,0.811,0.944,0.119,0.340,0.811,510,FTO,FTO_510
0.858,0.910,0.684,0.684,0.000,0.901,0.675,0.739,4.479,0.923,0.758,0.923,0.173,0.684,0.758,530,FTO,FTO_530
0.836,0.927,0.585,0.585,0.000,0.898,0.530,0.700,5.112,0.947,0.815,0.947,0.139,0.585,0.815,531,FTO,FTO_531
0.837,0.914,0.619,0.619,0.000,0.891,0.542,0.772,4.289,0.934,0.836,0.934,0.185,0.619,0.836,539,FTO,FTO_539
0.808,0.906,0.502,0.502,0.000,0.885,0.507,0.945,7.774,0.935,0.746,0.935,0.147,0.502,0.746,54,FTO,FTO_54
0.920,0.924,0.922,0.922,0.000,0.919,0.850,0.502,1.261,0.925,0.914,0.925,0.512,0.922,0.914,55,FTO,FTO_55
0.869,0.929,0.718,0.718,0.000,0.907,0.689,0.649,3.533,0.942,0.805,0.942,0.260,0.718,0.805,553,FTO,FTO_553
0.924,0.933,0.933,0.933,0.000,0.922,0.839,0.446,0.985,0.934,0.869,0.934,0.334,0.933,0.869,556,FTO,FTO_556
0.792,0.899,0.454,0.454,0.000,0.876,0.441,1.083,8.827,0.937,0.828,0.937,0.122,0.454,0.828,562,FTO,FTO_562
0.814,0.910,0.525,0.525,0.000,0.886,0.527,0.942,6.449,0.938,0.750,0.938,0.150,0.525,0.750,567,FTO,FTO_567
0.845,0.922,0.665,0.665,0.000,0.891,0.560,0.711,3.760,0.943,0.725,0.943,0.193,0.665,0.725,571,FTO,FTO_571
0.866,0.915,0.736,0.736,0.000,0.898,0.665,0.719,3.450,0.928,0.768,0.928,0.270,0.736,0.768,580,FTO,FTO_580
0.925,0.937,0.929,0.929,0.000,0.924,0.858,0.446,1.044,0.938,0.837,0.938,0.442,0.929,0.837,581,FTO,FTO_581
0.802,0.896,0.470,0.470,0.000,0.885,0.530,0.993,7.149,0.925,0.788,0.925,0.152,0.470,0.788,584,FTO,FTO_584
0.891,0.925,0.833,0.833,0.000,0.906,0.724,0.577,2.000,0.931,0.750,0.931,0.299,0.833,0.750,586,FTO,FTO_586
0.936,0.943,0.972,0.972,0.000,0.927,0.898,0.388,0.553,0.942,0.908,0.942,0.564,0.972,0.908,59,FTO,FTO_59
0.849,0.919,0.666,0.666,0.000,0.895,0.613,0.788,4.241,0.937,0.758,0.937,0.195,0.666,0.758,591,FTO,FTO_591
0.928,0.929,0.961,0.961,0.000,0.919,0.877,0.462,0.788,0.927,0.881,0.927,0.519,0.961,0.881,602,FTO,FTO_602
0.889,0.924,0.817,0.817,0.000,0.907,0.727,0.554,2.228,0.931,0.845,0.931,0.305,0.817,0.845,613,FTO,FTO_613
0.854,0.918,0.704,0.704,0.000,0.891,0.628,0.764,3.939,0.936,0.774,0.936,0.242,0.704,0.774,616,FTO,FTO_616
0.910,0.941,0.889,0.889,0.000,0.915,0.782,0.478,1.424,0.944,0.829,0.944,0.355,0.889,0.829,618,FTO,FTO_618
0.823,0.906,0.572,0.572,0.000,0.885,0.558,0.858,5.665,0.930,0.806,0.930,0.151,0.572,0.806,626,FTO,FTO_626
0.867,0.925,0.737,0.737,0.000,0.900,0.654,0.608,2.796,0.939,0.813,0.939,0.212,0.737,0.813,631,FTO,FTO_631
0.938,0.945,0.975,0.975,0.000,0.929,0.914,0.384,0.521,0.943,0.913,0.943,0.656,0.975,0.913,637,FTO,FTO_637
0.868,0.922,0.726,0.726,0.000,0.904,0.648,0.628,3.220,0.933,0.813,0.933,0.177,0.726,0.813,638,FTO,FTO_638
0.926,0.937,0.945,0.945,0.000,0.921,0.850,0.442,0.969,0.937,0.855,0.937,0.424,0.945,0.855,64,FTO,FTO_64
0.845,0.917,0.644,0.644,0.000,0.895,0.567,0.699,4.440,0.933,0.798,0.933,0.158,0.644,0.798,643,FTO,FTO_643
0.844,0.911,0.661,0.661,0.000,0.890,0.630,0.830,4.287,0.932,0.651,0.932,0.171,0.661,0.651,661,FTO,FTO_661
0.828,0.904,0.605,0.605,0.000,0.884,0.535,0.834,4.819,0.929,0.724,0.929,0.154,0.605,0.724,664,FTO,FTO_664
0.857,0.921,0.692,0.692,0.000,0.898,0.622,0.718,3.703,0.937,0.770,0.937,0.163,0.692,0.770,665,FTO,FTO_665
0.927,0.930,0.952,0.952,0.000,0.920,0.866,0.457,0.875,0.928,0.791,0.928,0.449,0.952,0.791,682,FTO,FTO_682
0.907,0.931,0.880,0.880,0.000,0.914,0.781,0.490,1.610,0.934,0.837,0.934,0.356,0.880,0.837,725,FTO,FTO_725
0.847,0.914,0.630,0.630,0.000,0.902,0.634,0.710,4.550,0.927,0.864,0.927,0.167,0.630,0.864,733,FTO,FTO_733
0.927,0.941,0.949,0.949,0.000,0.922,0.846,0.416,0.815,0.941,0.902,0.941,0.565,0.949,0.902,740,FTO,FTO_740
0.895,0.931,0.825,0.825,0.000,0.913,0.729,0.528,2.105,0.937,0.864,0.937,0.231,0.825,0.864,748,FTO,FTO_748
0.896,0.922,0.861,0.861,0.000,0.904,0.743,0.565,1.643,0.927,0.777,0.927,0.345,0.861,0.777,749,FTO,FTO_749
0.827,0.908,0.587,0.587,0.000,0.887,0.594,0.940,5.503,0.932,0.710,0.932,0.170,0.587,0.710,76,FTO,FTO_76
0.800,0.858,0.539,0.539,0.000,0.866,0.543,0.934,3.550,0.922,0.658,0.922,0.144,0.539,0.658,0,GRIK1,GRIK1_0
0.954,0.959,0.940,0.940,0.000,0.957,0.895,0.354,0.772,0.962,0.869,0.962,0.487,0.940,0.869,103,GRIK1,GRIK1_103
0.949,0.936,0.969,0.969,0.000,0.944,0.899,0.377,0.723,0.933,0.910,0.933,0.667,0.969,0.910,104,GRIK1,GRIK1_104
0.904,0.913,0.828,0.828,0.000,0.923,0.764,0.561,1.733,0.925,0.754,0.925,0.489,0.828,0.754,106,GRIK1,GRIK1_106
0.888,0.914,0.774,0.774,0.000,0.917,0.725,0.587,2.044,0.934,0.779,0.934,0.280,0.774,0.779,107,GRIK1,GRIK1_107
0.919,0.925,0.870,0.870,0.000,0.931,0.781,0.474,1.293,0.932,0.859,0.932,0.728,0.870,0.859,133,GRIK1,GRIK1_133
0.884,0.880,0.769,0.769,0.000,0.912,0.707,0.636,2.008,0.897,0.721,0.897,0.409,0.769,0.721,14,GRIK1,GRIK1_14
0.836,0.888,0.593,0.593,0.000,0.897,0.599,0.822,2.995,0.929,0.631,0.929,0.182,0.593,0.631,145,GRIK1,GRIK1_145
0.875,0.884,0.753,0.753,0.000,0.906,0.685,0.644,2.401,0.905,0.783,0.905,0.278,0.753,0.783,150,GRIK1,GRIK1_150
0.910,0.884,0.831,0.831,0.000,0.929,0.770,0.519,1.702,0.890,0.733,0.890,0.415,0.831,0.733,161,GRIK1,GRIK1_161
0.849,0.871,0.656,0.656,0.000,0.898,0.620,0.714,2.670,0.900,0.715,0.900,0.178,0.656,0.715,165,GRIK1,GRIK1_165
0.868,0.880,0.709,0.709,0.000,0.908,0.670,0.633,2.341,0.901,0.765,0.901,0.181,0.709,0.765,17,GRIK1,GRIK1_17
0.835,0.877,0.622,0.622,0.000,0.889,0.606,0.857,2.978,0.917,0.657,0.917,0.222,0.622,0.657,174,GRIK1,GRIK1_174
0.848,0.857,0.628,0.628,0.000,0.903,0.650,0.781,3.137,0.886,0.674,0.886,0.154,0.628,0.674,199,GRIK1,GRIK1_199
0.900,0.922,0.821,0.821,0.000,0.920,0.764,0.555,1.727,0.940,0.816,0.940,0.344,0.821,0.816,201,GRIK1,GRIK1_201
0.848,0.874,0.620,0.620,0.000,0.905,0.643,0.737,2.788,0.901,0.754,0.901,0.160,0.620,0.754,204,GRIK1,GRIK1_204
0.888,0.904,0.777,0.777,0.000,0.915,0.720,0.602,2.060,0.921,0.744,0.921,0.270,0.777,0.744,208,GRIK1,GRIK1_208
0.835,0.869,0.595,0.595,0.000,0.895,0.609,0.803,3.533,0.906,0.752,0.906,0.161,0.595,0.752,21,GRIK1,GRIK1_21
0.880,0.844,0.763,0.763,0.000,0.909,0.693,0.708,2.383,0.857,0.714,0.857,0.517,0.763,0.714,217,GRIK1,GRIK1_217
0.931,0.930,0.896,0.896,0.000,0.940,0.834,0.450,0.954,0.936,0.748,0.936,0.365,0.896,0.748,218,GRIK1,GRIK1_218
0.823,0.881,0.603,0.603,0.000,0.878,0.563,0.808,2.941,0.929,0.618,0.929,0.150,0.603,0.618,223,GRIK1,GRIK1_223
0.856,0.901,0.713,0.713,0.000,0.892,0.640,0.685,2.411,0.935,0.757,0.935,0.297,0.713,0.757,226,GRIK1,GRIK1_226
0.947,0.936,0.947,0.947,0.000,0.947,0.876,0.383,0.751,0.936,0.780,0.936,0.447,0.947,0.780,241,GRIK1,GRIK1_241
0.873,0.898,0.743,0.743,0.000,0.906,0.672,0.656,2.110,0.921,0.684,0.921,0.302,0.743,0.684,244,GRIK1,GRIK1_244
0.839,0.831,0.586,0.586,0.000,0.902,0.657,0.888,3.887,0.860,0.654,0.860,0.248,0.586,0.654,249,GRIK1,GRIK1_249
0.909,0.928,0.835,0.835,0.000,0.928,0.770,0.489,1.493,0.940,0.846,0.940,0.586,0.835,0.846,274,GRIK1,GRIK1_274
0.889,0.918,0.784,0.784,0.000,0.916,0.714,0.577,1.879,0.937,0.794,0.937,0.666,0.784,0.794,3,GRIK1,GRIK1_3
0.853,0.883,0.642,0.642,0.000,0.905,0.637,0.683,2.939,0.912,0.798,0.912,0.191,0.642,0.798,306,GRIK1,GRIK1_306
0.877,0.899,0.731,0.731,0.000,0.913,0.686,0.602,2.222,0.920,0.767,0.920,0.211,0.731,0.767,31,GRIK1,GRIK1_31
0.880,0.926,0.732,0.732,0.000,0.917,0.666,0.565,2.082,0.946,0.744,0.946,0.225,0.732,0.744,310,GRIK1,GRIK1_310
0.915,0.923,0.825,0.825,0.000,0.937,0.809,0.537,1.591,0.934,0.767,0.934,0.401,0.825,0.767,318,GRIK1,GRIK1_318
0.956,0.949,0.959,0.959,0.000,0.955,0.923,0.350,0.592,0.949,0.820,0.949,0.466,0.959,0.820,33,GRIK1,GRIK1_33
0.822,0.860,0.565,0.565,0.000,0.887,0.563,0.810,3.227,0.901,0.695,0.901,0.139,0.565,0.695,35,GRIK1,GRIK1_35
0.952,0.939,0.948,0.948,0.000,0.953,0.918,0.352,0.692,0.940,0.895,0.940,0.557,0.948,0.895,369,GRIK1,GRIK1_369
0.883,0.892,0.757,0.757,0.000,0.915,0.710,0.582,2.016,0.910,0.780,0.910,0.255,0.757,0.780,37,GRIK1,GRIK1_37
0.877,0.831,0.739,0.739,0.000,0.911,0.699,0.766,2.636,0.844,0.725,0.844,0.300,0.739,0.725,371,GRIK1,GRIK1_371
0.850,0.867,0.637,0.637,0.000,0.903,0.653,0.770,2.746,0.900,0.732,0.900,0.342,0.637,0.732,380,GRIK1,GRIK1_380
0.908,0.908,0.861,0.861,0.000,0.920,0.768,0.557,1.424,0.917,0.749,0.917,0.496,0.861,0.749,396,GRIK1,GRIK1_396
0.897,0.914,0.808,0.808,0.000,0.919,0.737,0.555,1.698,0.929,0.714,0.929,0.274,0.808,0.714,405,GRIK1,GRIK1_405
0.850,0.885,0.660,0.660,0.000,0.897,0.634,0.808,2.707,0.918,0.613,0.918,0.196,0.660,0.613,411,GRIK1,GRIK1_411
0.871,0.875,0.745,0.745,0.000,0.903,0.679,0.671,2.163,0.895,0.707,0.895,0.334,0.745,0.707,415,GRIK1,GRIK1_415
0.859,0.860,0.686,0.686,0.000,0.902,0.635,0.702,2.602,0.887,0.703,0.887,0.245,0.686,0.703,43,GRIK1,GRIK1_43
0.914,0.925,0.844,0.844,0.000,0.931,0.776,0.495,1.432,0.935,0.752,0.935,0.326,0.844,0.752,432,GRIK1,GRIK1_432
0.894,0.902,0.805,0.805,0.000,0.916,0.740,0.642,1.650,0.918,0.701,0.918,0.527,0.805,0.701,435,GRIK1,GRIK1_435
0.911,0.924,0.838,0.838,0.000,0.930,0.778,0.511,1.383,0.936,0.762,0.936,0.504,0.838,0.762,442,GRIK1,GRIK1_442
0.889,0.892,0.783,0.783,0.000,0.916,0.734,0.577,1.707,0.907,0.663,0.907,0.408,0.783,0.663,444,GRIK1,GRIK1_444
0.890,0.914,0.790,0.790,0.000,0.915,0.710,0.568,1.837,0.931,0.735,0.931,0.308,0.790,0.735,447,GRIK1,GRIK1_447
0.905,0.929,0.777,0.777,0.000,0.937,0.794,0.575,2.058,0.943,0.760,0.943,0.427,0.777,0.760,456,GRIK1,GRIK1_456
0.903,0.907,0.817,0.817,0.000,0.925,0.753,0.545,1.515,0.919,0.696,0.919,0.300,0.817,0.696,468,GRIK1,GRIK1_468
0.944,0.948,0.942,0.942,0.000,0.945,0.848,0.381,0.761,0.949,0.861,0.949,0.526,0.942,0.861,473,GRIK1,GRIK1_473
0.930,0.932,0.901,0.901,0.000,0.937,0.832,0.421,0.981,0.937,0.811,0.937,0.437,0.901,0.811,477,GRIK1,GRIK1_477
0.884,0.878,0.761,0.761,0.000,0.915,0.718,0.627,2.027,0.894,0.703,0.894,0.269,0.761,0.703,479,GRIK1,GRIK1_479
0.912,0.924,0.828,0.828,0.000,0.933,0.758,0.504,1.578,0.934,0.805,0.934,0.504,0.828,0.805,480,GRIK1,GRIK1_480
0.839,0.892,0.597,0.597,0.000,0.900,0.606,0.769,3.174,0.931,0.738,0.931,0.165,0.597,0.738,507,GRIK1,GRIK1_507
0.943,0.935,0.929,0.929,0.000,0.946,0.868,0.394,0.826,0.937,0.865,0.937,0.495,0.929,0.865,515,GRIK1,GRIK1_515
0.932,0.929,0.914,0.914,0.000,0.937,0.824,0.455,0.918,0.932,0.816,0.932,0.454,0.914,0.816,536,GRIK1,GRIK1_536
0.945,0.962,0.902,0.902,0.000,0.956,0.879,0.380,0.931,0.966,0.814,0.966,0.413,0.902,0.814,540,GRIK1,GRIK1_540
0.873,0.860,0.739,0.739,0.000,0.907,0.682,0.680,2.153,0.878,0.730,0.878,0.257,0.739,0.730,542,GRIK1,GRIK1_542
0.884,0.878,0.750,0.750,0.000,0.917,0.731,0.620,1.999,0.894,0.794,0.894,0.292,0.750,0.794,544,GRIK1,GRIK1_544
0.883,0.892,0.755,0.755,0.000,0.916,0.717,0.631,2.060,0.910,0.798,0.910,0.309,0.755,0.798,547,GRIK1,GRIK1_547
0.924,0.874,0.890,0.890,0.000,0.932,0.795,0.468,1.316,0.874,0.802,0.874,0.560,0.890,0.802,55,GRIK1,GRIK1_55
0.866,0.898,0.757,0.757,0.000,0.894,0.665,0.672,2.027,0.922,0.677,0.922,0.352,0.757,0.677,551,GRIK1,GRIK1_551
0.924,0.919,0.874,0.874,0.000,0.937,0.808,0.456,1.319,0.924,0.800,0.924,0.394,0.874,0.800,559,GRIK1,GRIK1_559
0.944,0.942,0.924,0.924,0.000,0.949,0.878,0.394,0.784,0.944,0.889,0.944,0.605,0.924,0.889,56,GRIK1,GRIK1_56
0.886,0.909,0.772,0.772,0.000,0.914,0.714,0.583,1.909,0.929,0.693,0.929,0.305,0.772,0.693,564,GRIK1,GRIK1_564
0.870,0.904,0.707,0.707,0.000,0.911,0.677,0.668,2.337,0.931,0.745,0.931,0.254,0.707,0.745,595,GRIK1,GRIK1_595
0.913,0.900,0.858,0.858,0.000,0.927,0.784,0.548,1.397,0.907,0.765,0.907,0.348,0.858,0.765,6,GRIK1,GRIK1_6
0.882,0.854,0.765,0.765,0.000,0.911,0.707,0.683,2.271,0.866,0.702,0.866,0.309,0.765,0.702,605,GRIK1,GRIK1_605
0.844,0.884,0.651,0.651,0.000,0.893,0.603,0.742,2.982,0.921,0.674,0.921,0.200,0.651,0.674,607,GRIK1,GRIK1_607
0.820,0.875,0.610,0.610,0.000,0.872,0.594,0.891,3.193,0.930,0.721,0.930,0.183,0.610,0.721,613,GRIK1,GRIK1_613
0.848,0.897,0.619,0.619,0.000,0.905,0.629,0.688,2.944,0.930,0.763,0.930,0.198,0.619,0.763,614,GRIK1,GRIK1_614
0.891,0.900,0.780,0.780,0.000,0.919,0.724,0.610,1.818,0.915,0.721,0.915,0.503,0.780,0.721,628,GRIK1,GRIK1_628
